code,country,region,value
484020479,Mexico,Santiago Nuyoo,26.30999947
484020480,Mexico,Santiago Pinotepa Nacional,34.49000168
484020481,Mexico,Santiago Suchilquitongo,35.22999954
484020482,Mexico,Santiago Tamazola,13.14000034
484020483,Mexico,Santiago Tapextla,7.409999847
484020484,Mexico,Villa Tejupam de la Union,21.73999977
484020485,Mexico,Santiago Tenango,18.73999977
484020487,Mexico,Santiago Tetepec,12.78999996
484020488,Mexico,Santiago Texcalcingo,3.390000105
484020489,Mexico,Santiago Textitlan,12.52000046
484020490,Mexico,Santiago Tilantongo,14.96000004
484020491,Mexico,Santiago Tillo,38.84000015
484020492,Mexico,Santiago Tlazoyaltepec,5.489999771
484020493,Mexico,Santiago Xanica,8.18999958
484020494,Mexico,Santiago Xiacui,37.11000061
484020495,Mexico,Santiago Yaitepec,6.46999979
484020496,Mexico,Santiago Yaveo,12.75
484020497,Mexico,Santiago Yolomecatl,34.22999954
484020498,Mexico,Santiago Yosondua,17.76000023
484020499,Mexico,Santiago Yucuyachi,13.61999989
484020500,Mexico,Santiago Zacatepec,10.09000015
484020501,Mexico,Santiago Zoochila,22.45000076
484020502,Mexico,Nuevo Zoquiapam,11.30000019
484020503,Mexico,Santo Domingo Ingenio,52.08000183
484020504,Mexico,Santo Domingo Albarradas,20.93000031
484020505,Mexico,Santo Domingo Armenta,13.05000019
484020506,Mexico,Santo Domingo Chihuitan,41.75
484020507,Mexico,Santo Domingo de Morelos,12.09000015
484020508,Mexico,Santo Domingo Ixcatlan,44.04000092
484020509,Mexico,Santo Domingo Nuxaa,6.949999809
484020510,Mexico,Santo Domingo Ozolotepec,6.949999809
484020511,Mexico,Santo Domingo Petapa,16.12999916
484020512,Mexico,Santo Domingo Roayaga,4.909999847
484020513,Mexico,Santo Domingo Tehuantepec,43.27999878
484020514,Mexico,Santo Domingo Teojomulco,10.51000023
484020515,Mexico,Santo Domingo Tepuxtepec,7.480000019
484020516,Mexico,Santo Domingo Tlatayapam,14.28999996
484020517,Mexico,Santo Domingo Tomaltepec,31.45000076
484020518,Mexico,Santo Domingo Tonala,15.31000042
484020519,Mexico,Santo Domingo Tonaltepec,7.320000172
484020520,Mexico,Santo Domingo Xagacia,9.520000458
484020521,Mexico,Santo Domingo Yanhuitlan,51.33000183
484020522,Mexico,Santo Domingo Yodohino,16.42000008
484020523,Mexico,Santo Domingo Zanatepec,29.5
484020524,Mexico,Santos Reyes Pápalo,2.059999943
484020525,Mexico,Santos Reyes Tepejillo,4.46999979
484020527,Mexico,Santo Tomas Jalieza,13.27999973
484020528,Mexico,Santo Tomas Mazaltepec,27.25
484020529,Mexico,Santo Tomas Ocotepec,14.5
484020530,Mexico,Santo Tomas Tamazulapan,19.19000053
484020531,Mexico,San Vicente Coatlan,1.309999943
484020532,Mexico,San Vicente Lachixio,4.320000172
484020533,Mexico,San Vicente Nunu,25.31999969
484020534,Mexico,Silacayoapam,14
484020535,Mexico,Sitio de Xitlapehua,3.359999895
484020536,Mexico,Soledad Etla,41.08000183
484020537,Mexico,Villa de Tamazulapam del Progreso,50.43999863
484020538,Mexico,Tanetze de Zaragoza,24.06999969
484020539,Mexico,Taniche,12.15999985
484020540,Mexico,Tataltepec de Valdes,12.60999966
484020541,Mexico,Teococuilco de Marcos Perez,9.430000305
484020542,Mexico,Teotitlan del Valle,20.64999962
484020543,Mexico,Teotongo,33.33000183
484020544,Mexico,Tepelmeme Villa de Morelos,7.670000076
484020545,Mexico,"Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca, Heroica",15.61999989
484020546,Mexico,San Jeronimo Tlacochahuaya,31.47999954
484020547,Mexico,Tlacolula de Matamoros,40.04000092
484020548,Mexico,Tlacotepec Plumas,10.63000011
484020549,Mexico,Tlalixtac de Cabrera,36.11000061
484020550,Mexico,Totontepec Villa de Morelos,8.520000458
484020551,Mexico,Trinidad Zaachila,30.05999947
484020552,Mexico,"Trinidad Vista Hermosa, La",58.97000122
484020553,Mexico,Union Hidalgo,51.22999954
484020554,Mexico,Valerio Trujano,23.96999931
484020555,Mexico,San Juan Bautista Valle Nacional,24.04000092
484020556,Mexico,Villa Diaz Ordaz,7.75
484020557,Mexico,Yaxe,14.06000042
484020558,Mexico,Magdalena Yodocono de Porfirio Diaz,23.34000015
484020559,Mexico,Yogana,5.21999979
484020560,Mexico,Yutanduchi de Guerrero,17.48999977
484020561,Mexico,Villa de Zaachila,36.45000076
484020562,Mexico,San Mateo Yucutindoo,16.87999916
484020563,Mexico,Zapotitlan Lagunas,7.980000019
484020564,Mexico,Zapotitlan Palmas,10.89000034
484020565,Mexico,Santa Inés de Zaragoza,14.23999977
484020566,Mexico,Zimatlan de Alvarez,34.77000046
484021001,Mexico,Acajete,15.14999962
484021002,Mexico,Acateno,16.21999931
484021003,Mexico,Acatlan,38.52000046
484021004,Mexico,Acatzingo,16.84000015
484021005,Mexico,Acteopan,3.890000105
484021006,Mexico,Ahuacatlan,15.85000038
484021007,Mexico,Ahuatlan,14.26000023
484021008,Mexico,Ahuazotepec,32.75999832
484021009,Mexico,Ahuehuetitla,25.05999947
484021010,Mexico,Ajalpan,12.93000031
484021011,Mexico,Albino Zertuche,6.170000076
484021012,Mexico,Aljojuca,24.32999992
484021013,Mexico,Altepexi,16.02000046
484021014,Mexico,Amixtlan,25.67000008
484021015,Mexico,Amozoc,34.24000168
484021016,Mexico,Aquixtla,15.52999973
484021017,Mexico,Atempan,16.05999947
484021018,Mexico,Atexcal,12.57999992
484021019,Mexico,Atlixco,39.66999817
484021020,Mexico,Atoyatempan,20.61000061
484021021,Mexico,Atzala,26.03000069
484021022,Mexico,Atzitzihuacan,10.75
484021023,Mexico,Atzitzintla,6.440000057
484021024,Mexico,Axutla,20.37999916
484021025,Mexico,Ayotoxco de Guerrero,26.29000092
484021026,Mexico,Calpan,22.73999977
484021027,Mexico,Caltepec,16.29000092
484021028,Mexico,Camocuautla,6.849999905
484021029,Mexico,Caxhuacan,41.75999832
484021030,Mexico,Coatepec,11.05000019
484021031,Mexico,Coatzingo,8.600000381
484021032,Mexico,Cohetzala,17.92000008
484021033,Mexico,Cohuecan,20.28000069
484021034,Mexico,Coronango,32.02999878
484021035,Mexico,Coxcatlan,29.93000031
484021036,Mexico,Coyomeapan,3.950000048
484021037,Mexico,Coyotepec,32.68000031
484021038,Mexico,Cuapiaxtla de Madero,12.88000011
484021039,Mexico,Cuautempan,13.84000015
484021040,Mexico,Cuautinchan,16.15999985
484021041,Mexico,Cuautlancingo,53.70999908
484021042,Mexico,Cuayuca de Andrade,15.64999962
484021043,Mexico,Cuetzalan del Progreso,26.25
484021044,Mexico,Cuyoaco,18.12999916
484021045,Mexico,Chalchicomula de Sesma,28.59000015
484021046,Mexico,Chapulco,13.90999985
484021047,Mexico,Chiautla,27.64999962
484021048,Mexico,Chiautzingo,22.09000015
484021049,Mexico,Chiconcuautla,5.840000153
484021050,Mexico,Chichiquila,5.489999771
484021051,Mexico,Chietla,26.78000069
484021052,Mexico,Chigmecatitlan,24.87999916
484021053,Mexico,Chignahuapan,18.94000053
484021054,Mexico,Chignautla,13.88000011
484021055,Mexico,Chila,21.22999954
484021056,Mexico,Chila de la Sal,15.23999977
484021057,Mexico,Honey,10.72000027
484021058,Mexico,Chilchotla,5.670000076
484021059,Mexico,Chinantla,25.48999977
484021060,Mexico,Domingo Arenas,11.72999954
484021061,Mexico,Eloxochitlan,7.659999847
484021062,Mexico,Epatlan,27.11000061
484021063,Mexico,Esperanza,20.29999924
484021064,Mexico,Francisco Z. Mena,23.18000031
484021065,Mexico,General Felipe Angeles,9.890000343
484021066,Mexico,Guadalupe,24.02000046
484021067,Mexico,Guadalupe Victoria,17.38999939
484021068,Mexico,Hermenegildo Galeana,15.36999989
484021069,Mexico,Huaquechula,14.31000042
484021070,Mexico,Huatlatlauca,11.63000011
484021071,Mexico,Huauchinango,37.36999893
484021072,Mexico,Huehuetla,17.20999908
484021073,Mexico,Huehuetlan el Chico,21.92000008
484021074,Mexico,Huejotzingo,36.40999985
484021075,Mexico,Hueyapan,17.95000076
484021076,Mexico,Hueytamalco,13.03999996
484021077,Mexico,Hueytlalpan,10.22999954
484021078,Mexico,Huitzilan de Serdan,10.02000046
484021079,Mexico,Huitziltepec,26.29000092
484021080,Mexico,Atlequizayan,15.76000023
484021081,Mexico,Ixcamilpa de Guerrero,9.640000343
484021082,Mexico,Ixcaquixtla,41.09999847
484021083,Mexico,Ixtacamaxtitlan,15.36999989
484021084,Mexico,Ixtepec,15.43000031
484021085,Mexico,Izucar de Matamoros,36.54000092
484021086,Mexico,Jalpan,21.37999916
484021087,Mexico,Jolalpan,8.529999733
484021088,Mexico,Jonotla,27.69000053
484021089,Mexico,Jopala,16.88999939
484021090,Mexico,Juan C. Bonilla,32.13999939
484021091,Mexico,Juan Galindo,47.83000183
484021092,Mexico,Juan N. Mendez,9.829999924
484021093,Mexico,Lafragua,8.800000191
484021094,Mexico,Libres,29.84000015
484021095,Mexico,"Magdalena Tlatlauquitepec, La",38.45999908
484021096,Mexico,Mazapiltepec de Juarez,21.27000046
484021097,Mexico,Mixtla,49.04000092
484021098,Mexico,Molcaxac,27.42000008
484021099,Mexico,Canada Morelos,11.02000046
484021100,Mexico,Naupan,11.32999992
484021101,Mexico,Nauzontla,16.85000038
484021102,Mexico,Nealtican,16.09000015
484021103,Mexico,Nicolas Bravo,14.47000027
484021104,Mexico,Nopalucan,16.54999924
484021105,Mexico,Ocotepec,22.71999931
484021106,Mexico,Ocoyucan,16.05999947
484021107,Mexico,Olintla,16.79000092
484021108,Mexico,Oriental,25.57999992
484021109,Mexico,Pahuatlan,18.07999992
484021110,Mexico,Palmar de Bravo,12.72999954
484021111,Mexico,Pantepec,22.37000084
484021112,Mexico,Petlalcingo,20.45000076
484021113,Mexico,Piaxtla,26.38999939
484021114,Mexico,Puebla,58.74000168
484021115,Mexico,Quecholac,9.68999958
484021116,Mexico,Quimixtlan,6.570000172
484021117,Mexico,Rafael Lara Grajales,30.30999947
484021118,Mexico,"Reyes de Juarez, Los",12.81999969
484021119,Mexico,San Andres Cholula,54.90999985
484021120,Mexico,San Antonio Canada,9.680000305
484021121,Mexico,San Diego la Mesa Tochimiltzingo,5.880000114
484021122,Mexico,San Felipe Teotlalcingo,24.44000053
484021123,Mexico,San Felipe Tepatlan,7.5
484021124,Mexico,San Gabriel Chilac,26.10000038
484021125,Mexico,San Gregorio Atzompa,35.86000061
484021126,Mexico,San Jeronimo Tecuanipan,17.02000046
484021127,Mexico,San Jeronimo Xayacatlan,34.09999847
484021128,Mexico,San Jose Chiapa,10.81000042
484021129,Mexico,San Jose Miahuatlan,9.430000305
484021130,Mexico,San Juan Atenco,22.94000053
484021131,Mexico,San Juan Atzompa,19.29000092
484021132,Mexico,San Martin Texmelucan,43.66999817
484021133,Mexico,San Martin Totoltepec,21.43000031
484021134,Mexico,San Matias Tlalancaleca,21.92000008
484021135,Mexico,San Miguel Ixitlan,11.48999977
484021136,Mexico,San Miguel Xoxtla,38.95999908
484021137,Mexico,San Nicolas Buenos Aires,13.42000008
484021138,Mexico,San Nicolas de los Ranchos,13.01000023
484021139,Mexico,San Pablo Anicano,24.5
484021140,Mexico,San Pedro Cholula,47.88999939
484021141,Mexico,San Pedro Yeloixtlahuaca,29.15999985
484021142,Mexico,San Salvador el Seco,19.45000076
484021143,Mexico,San Salvador el Verde,24.18000031
484021144,Mexico,San Salvador Huixcolotla,17.53000069
484021145,Mexico,San Sebastian Tlacotepec,9.050000191
484021146,Mexico,Santa Catarina Tlaltempan,20.35000038
484021147,Mexico,Santa Ines Ahuatempan,18.77000046
484021148,Mexico,Santa Isabel Cholula,11.02999973
484021149,Mexico,Santiago Miahuatlan,19.73999977
484021150,Mexico,Huehuetlan el Grande,11.06999969
484021151,Mexico,Santo Tomas Hueyotlipan,27.01000023
484021152,Mexico,Soltepec,16.56999969
484021153,Mexico,Tecali de Herrera,28.29000092
484021154,Mexico,Tecamachalco,30.35000038
484021155,Mexico,Tecomatlan,46.84999847
484021156,Mexico,Tehuacan,35.11999893
484021157,Mexico,Tehuitzingo,25.70000076
484021158,Mexico,Tenampulco,26.02000046
484021159,Mexico,Teopantlan,9.050000191
484021160,Mexico,Teotlalco,21.46999931
484021161,Mexico,Tepanco de Lopez,24.48999977
484021162,Mexico,Tepango de Rodriguez,21.04000092
484021163,Mexico,Tepatlaxco de Hidalgo,15.09000015
484021164,Mexico,Tepeaca,24.18000031
484021165,Mexico,Tepemaxalco,6.300000191
484021166,Mexico,Tepeojuma,23.87000084
484021167,Mexico,Tepetzintla,7.010000229
484021168,Mexico,Tepexco,12.51000023
484021169,Mexico,Tepexi de Rodriguez,28.37999916
484021170,Mexico,Tepeyahualco,15.03999996
484021171,Mexico,Tepeyahualco de Cuauhtemoc,30.22999954
484021172,Mexico,Tetela de Ocampo,24.23999977
484021173,Mexico,Teteles de Avila Castillo,56.65999985
484021174,Mexico,Teziutlan,41.36999893
484021175,Mexico,Tianguismanalco,17.35000038
484021176,Mexico,Tilapa,27.82999992
484021177,Mexico,Tlacotepec de Benito Juarez,15.55000019
484021178,Mexico,Tlacuilotepec,11.73999977
484021179,Mexico,Tlachichuca,14.61999989
484021180,Mexico,Tlahuapan,19.87000084
484021181,Mexico,Tlaltenango,25.43000031
484021182,Mexico,Tlanepantla,18.25
484021183,Mexico,Tlaola,11.90999985
484021184,Mexico,Tlapacoya,8.600000381
484021185,Mexico,Tlapanala,11.88000011
484021186,Mexico,Tlatlauquitepec,29.84000015
484021187,Mexico,Tlaxco,19.30999947
484021188,Mexico,Tochimilco,8.68999958
484021189,Mexico,Tochtepec,24.95999908
484021190,Mexico,Totoltepec de Guerrero,36.02000046
484021191,Mexico,Tulcingo,19.27000046
484021192,Mexico,Tuzamapan de Galeana,32.43999863
484021193,Mexico,Tzicatlacoyan,9.649999619
484021194,Mexico,Venustiano Carranza,32.40999985
484021195,Mexico,Vicente Guerrero,4.679999828
484021196,Mexico,Xayacatlan de Bravo,33.47000122
484021197,Mexico,Xicotepec,33.25999832
484021198,Mexico,Xicotlan,10.51000023
484021199,Mexico,Xiutetelco,11.55000019
484021200,Mexico,Xochiapulco,13.26000023
484021201,Mexico,Xochiltepec,13.55000019
484021202,Mexico,Xochitlan de Vicente Suarez,13.63000011
484021203,Mexico,Xochitlan Todos Santos,12.46000004
484021204,Mexico,Yaonahuac,41.34000015
484021205,Mexico,Yehualtepec,16.18000031
484021206,Mexico,Zacapala,12.52000046
484021207,Mexico,Zacapoaxtla,23.95000076
484021208,Mexico,Zacatlan,34.40999985
484021209,Mexico,Zapotitlan,33.63000107
484021210,Mexico,Zapotitlan de Mendez,27.64999962
484021211,Mexico,Zaragoza,46.36000061
484021212,Mexico,Zautla,22.35000038
484021213,Mexico,Zihuateutla,15.35000038
484021214,Mexico,Zinacatepec,17.20000076
484021215,Mexico,Zongozotla,26.03000069
484021216,Mexico,Zoquiapan,19.36000061
484021217,Mexico,Zoquitlan,3.960000038
484022001,Mexico,Amealco de Bonfil,15.59000015
484022002,Mexico,Pinal de Amoles,15.85000038
484022003,Mexico,Arroyo Seco,19.98999977
484022004,Mexico,Cadereyta de Montes,17.46999931
484022005,Mexico,Colon,14.47000027
484022006,Mexico,Corregidora,66.12999725
484022007,Mexico,Ezequiel Montes,24.31999969
484022008,Mexico,Huimilpan,8.470000267
484022009,Mexico,Jalpan de Serra,31.88999939
484022010,Mexico,Landa de Matamoros,16.45000076
484022011,Mexico,"Marques, El",29.07999992
484022012,Mexico,Pedro Escobedo,25.45000076
484022013,Mexico,Penamiller,16.13999939
484022014,Mexico,Queretaro,52.93000031
484022015,Mexico,San Joaquin,23.93000031
484022016,Mexico,San Juan del Rio,39.24000168
484022017,Mexico,Tequisquiapan,28.09000015
484022018,Mexico,Toliman,25.60000038
484023001,Mexico,"Cozumel, Felipe Carrillo Puerto, Isla Mujeres, Othón p. Blanco, Benito Juárez, José Maria Morelos, Lázaro Cardenas, Solidaridad, Tulum, Bacalar, Puerto Morelos",44.25999832
484024001,Mexico,Ahualulco,13.40999985
484024002,Mexico,Alaquines,12.18999958
484024003,Mexico,Aquismon,11.85000038
484024004,Mexico,Armadillo de los Infante,5.03000021
484024005,Mexico,Cardenas,27.95000076
484024006,Mexico,Catorce,16.18000031
484024007,Mexico,Cedral,28.21999931
484024008,Mexico,Cerritos,25.61000061
484024009,Mexico,Cerro de San Pedro,28.72999954
484024010,Mexico,"Ciudad del Maiz, Naranjo, El",18.52000046
484024011,Mexico,Ciudad Fernandez,28.06999969
484024012,Mexico,Tancanhuitz de Santos,35.11000061
484024013,Mexico,Ciudad Valles,46.54999924
484024014,Mexico,Coxcatlan,22.44000053
484024015,Mexico,Charcas,18.89999962
484024016,Mexico,"Ebano, Tamuin",29.82999992
484024017,Mexico,Guadalcazar,5.679999828
484024018,Mexico,Huehuetlan,27.57999992
484024019,Mexico,Lagunillas,9.859999657
484024020,Mexico,Matehuala,38.93999863
484024021,Mexico,Mexquitic de Carmona,20.29999924
484024022,Mexico,Moctezuma,9.890000343
484024023,Mexico,Rayon,17.21999931
484024024,Mexico,Rioverde,28.97999954
484024025,Mexico,Salinas,16.95000076
484024026,Mexico,San Antonio,28.63999939
484024027,Mexico,San Ciro de Acosta,17.04000092
484024028,Mexico,San Luis Potosi,52.81000137
484024029,Mexico,San Martin Chalchicuautla,23.39999962
484024030,Mexico,San Nicolas Tolentino,11.06000042
484024031,Mexico,Santa Catarina,4.099999905
484024032,Mexico,Santa Maria del Rio,18.28000069
484024033,Mexico,Santo Domingo,10.75
484024034,Mexico,San Vicente Tancuayalab,30.75
484024035,Mexico,Soledad de Graciano Sanchez,48
484024036,Mexico,Tamasopo,24.32999992
484024037,Mexico,"Tamazunchale, Matlapa",27.22999954
484024038,Mexico,Tampacan,33.34000015
484024039,Mexico,Tampamolon Corona,30.05999947
484024040,Mexico,Tanlajas,21.37000084
484024041,Mexico,Tanquian de Escobedo,36.65999985
484024042,Mexico,Tierra Nueva,17.86000061
484024043,Mexico,Vanegas,5.03000021
484024044,Mexico,Venado,21.78000069
484024045,Mexico,Villa de Arriaga,6.960000038
484024046,Mexico,Villa de Guadalupe,5.679999828
484024047,Mexico,Villa de la Paz,23.53000069
484024048,Mexico,Villa de Ramos,7.110000134
484024049,Mexico,Villa de Reyes,17.28000069
484024050,Mexico,"Villa Hidalgo, Villa de Arista",15.90999985
484024051,Mexico,Villa Juarez,9.180000305
484024052,Mexico,Axtla de Terrazas,31.61000061
484024053,Mexico,Xilitla,19.07999992
484024054,Mexico,Zaragoza,13.89999962
484025001,Mexico,Ahome,55.54000092
484025002,Mexico,Angostura,43.43999863
484025003,Mexico,Badiraguato,16.37999916
484025004,Mexico,Concordia,31.27000046
484025005,Mexico,Cosala,24.22999954
484025006,Mexico,"Culiacan, Navolato",52.66999817
484025007,Mexico,Choix,20.62000084
484025008,Mexico,Elota,24.19000053
484025009,Mexico,Escuinapa,44.68999863
484025010,Mexico,"Fuerte, El",41.88999939
484025011,Mexico,Guasave,48.40999985
484025012,Mexico,Mazatlan,55.74000168
484025013,Mexico,"Mocorito, Salvador Alvarado",46.02999878
484025014,Mexico,Rosario,37.33000183
484025015,Mexico,San Ignacio,32.65000153
484025016,Mexico,Sinaloa,30.12999916
484026001,Mexico,Aconchi,27.55999947
484026002,Mexico,Agua prieta,37.15999985
484026003,Mexico,Alamos,25.45999908
484026004,Mexico,Altar,26.97999954
484026005,Mexico,Arivechi,27.95999908
484026006,Mexico,Arizpe,23.81999969
484026007,Mexico,Atil,23.57999992
484026008,Mexico,Bacadehuachi,18.72999954
484026009,Mexico,Bacanora,23.07999992
484026010,Mexico,Bacerac,13.82999992
484026011,Mexico,Bacoachi,19.11000061
484026012,Mexico,Bacum,34.16999817
484026013,Mexico,Banamichi,25.76000023
484026014,Mexico,Baviacora,29.34000015
484026015,Mexico,Bavispe,16.06999969
484026016,Mexico,Benjamin Hill,34.47999954
484026017,Mexico,Caborca,34.49000168
484026018,Mexico,Cajeme,53.83000183
484026019,Mexico,Cananea,44.06999969
484026020,Mexico,Carbo,26.89999962
484026021,Mexico,"Colorada, La",25.37999916
484026022,Mexico,Cucurpe,18.93000031
